"language","id","text","resultado"
"pt","10677","o governadot da bahia ta brigando com o paraiba e o maranhao pra ver quem e o pior  o do piaui e ceara correm por fora ",0.139231741428375
"pt","44","mais tranquilo agora   sabendo que o sr esta  sendo bem monitorados pelas forcas de seguranca   porem evite se arriscar tanto   o brasil de bem conta muito com o sr ",0.844827592372894
"pt","46598","olhe por minas presidente  o novo aqui e um pt desbotado de laranja  a seguranca publica pede socorro",0.496765583753586
"pt","30571","enquanto isso o transporte rodoviario afundando  parabens ",0.529117226600647
"pt","42","ueeeeeeee ontem teve um comentario de um petista dizendo que santa maria botou ele pra correr  nao  e  o que eu estou vendo   ",0.243881717324257
"pt","23736","deus ira protege los presidente ",0.528809368610382
"pt","47","coloque a policia federal pra descobrir porque o preco do combustivel nao baixa nas bombas   ",0.33802992105484
"pt","3754"," segundo a esquerda  bolsonaro deveria enviar uma biblioteca para o ceara nesse exato momento  ",0.503577589988708
"pt","10713","sera que estao tramando algo   cuidado presidente ",0.707759499549866
"pt","10688","deus o acompanhe na ida e na volta  vai dar  alias  ja deu tudo certo  presidente  ",0.599389553070068
"pt","23697","boa tarde   quanto mais tentarem prejudicar o bolsonaro mais abencoado ele sera  ",0.576757967472076
"pt","10683","nossa senhora passa na frente e pisa na cabeca da serpente  deus no comando ",0.498437285423279
"pt","10687","o cara e fraco presidente  a populacao fara sua seguranca   policiais de folga vai la pela nacao por um novo brasil ",0.270498991012573
"pt","48","jair messias bolsonaro nosso presidente ate quando seremos estorquidos pelos donos de postos de combustiveis ninguem esta repassando o valor por favor de uma luz pra nos sobre isso  #avantebolsonaro",0.351736098527908
"pt","3779","isso esta parecendo terrorismo para ver a reacao do novo governo  parecendo armadilha   esta estranho tdo isso",0
"pt","3761","gente  nao tenho visto tv  o que esta acontecendo ",0.314838379621506
"pt","10690","nao sei porque ficam magoados e vingativos  aqui em florianopolis tem uma comunidade grande do para   maranhao   bahia e brincamos com eles chamando de paraibas e eles sao amistosos   gentis e nos damos bem ",0.683238744735718
"pt","46","               bomba                  descoberto o hacker responsavel pela invasao dos aparelhos das autoridades federais da lava  jato   o nome dele e evgeniy mikhailovich bogachev  procurado pelo fbi e interpol recebeu 84 bitcoins  cerca de 308 mil dolares pelos servico  o dinheiro eletronico foi enviado de uma corretora brasileira e foi enviado ao panama onde viraram etheureums em seguida foi convertido em rublos russos   #showdopavao",0.654962480068207
"pt","3783","a globo vai fazer de tudo pra denegrir sua imagem  mas sua equipe esta de parabens  continue firme presidente so cuidado com os equivocos  abraco",0.704851269721985
"pt","3745","senhor presidente sou de fortaleza ceara e votei em voce eu tenho fe que agora as coisas vao mudar pra melhor isso tudo que esta acontecendo aqui no ceara e culpa do governador camilo e do cabeca de ovo do roberto claudio prefeito aqui de fortaleza que ao inves de fazer algo pela populacao  esta de ferias em dubai  enquanto fortaleza esta parecendo mais o apocalipse",0.382292687892914
"pt","3756","pelo o que o ciro falava do ceara na campanha  eu achava que wakanda ficava la   ",0.395994007587433
"pt","3778","meu canal de noticias e direto no face do meu presidente    aqui nao tem fake news",0.533821642398834
"pt","3780","rapaz  o ministro tarcisio fez estagio no japao  as coisas estao ficando rapidas no brasil  #b17 ",0.525936007499695
"pt","10666","alguem avisa ao governador da bahia que a forca nacional e federal e que um dia caso a pm baiana entre em greve  ele vai precisar do governo para garantir a seguranca do estado ",0.430941522121429
"pt","3781","lembram quando o filho do lula disse que iriam colocar fogo no brasil se o pai dele fosse preso   lembram do video onde benedita da silva e requiao diziam que era preciso pegar em armas e derramar muito sangue   desde que nao fosse o deles e logico    lembram do joao stedile  dizendo que colocariam o exercito deles nas ruas e que invadiram propriedades nao dariam sossego  isso tudo ele disse dentro do planalto diante da entao presidenta   dilma     pois e     muito gente ainda acha que o o socialismo e comunismo tem algo a oferecer alem de roubo   mentiras e destruicao   agora chegou o momento ou as  ffaa  sentam o aco e colocam ordem na casa ou o brasil ja era  ",0.416666656732559
"pt","30578","eu to horrorizada  isso aconteceu no interior do maranhao    bom dia amigos e amigas  estou aqui para mostrar como o governo municipal de formosa da serra negra ma faz com os seus cidadaos que cobra seus direitos   sempre lutei pelos direitos da populacao da minha cidade  cobrando bastante  principalmente nas redes sociais  no dia 09 10 2019 gravei um video em um bairro carente de formosa da serra negra cobrando os direitos fundamentais para aquela populacao carente  e por causa desse video a minha integridade fisica foi ofendida por esse governo ditatorial que nao aceita a oposicao cobrar os direitos basicos  e inadmissivel acontecer isso comigo e com qualquer outro cidadao  pois estamos em um estado democratico de direito  onde e livre a manifestacao politica  mas sempre estarei lutando com meu grupo por melhorias para a nossa cidade   eu  claudio alcantara nao desisto  agora estou mais forte  peco para meus amigos e amigas compartilharem essa publicacao para mostrar que ainda existe governo ditatorial no brasil que nao aceita a oposicao cobrar seus direitos ",0.442196518182755
"pt","30582","fico muito feliz em ver que o brasil tem estrategia  antes tinhamos apenas interesses de grandes grupos em detrimento da nacao  confesso que minha desconfianca diminuiu e a torcida pelo exelente governo continua   estamos todos no mesmo trem ",0.685508966445923
"pt","3796","presidente isso e orquestrado pra te enfraquecer  o para  tb pediu a forca nacional  logo outros estados tb vao fazer    cuidado presidente  eles querem outra intervencao pra parar as reformas constitucionais ",0.505909323692322
"pt","10675","sou pm e moro em salvador  infelizmente um pouco distante de vitoria da conquista  sei que talvez jamais precise  mas se precisar estou as ordens para ajudar na sua seguranca a qualquer momento que o senhor venha para salvador ou rms  mesmo no meu dia de folga  terei o maior prazer ",0.696078419685364
