,created_time,status_type,type,video_length,message,link,permalink_url,comments_count,shares_count,reactions_count,like_count,love_count,wow_count,haha_count,sad_count,angry_count
488,2019-04-03 13:55:05,mobile_status_update,status,,"- Na próxima semana o Ministro do Meio Ambiente, Ricardo Salles  irá ao estado do RS dando início as medidas de concessões de dois parques nacionais. Emprego, renda, desenvolvimento,  e muito mais cuidado com o meio ambiente envolvendo moradores das próprias regiões. - É a Floresta Nacional de Canela, e o Núcleo de Gestão Integrada Aparados da Serra, de Cambará do Sul, que contempla os dois parques: Serra Geral e Aparados da Serra. Importantes áreas para o Ecoturismo. Iniciativas que comprovadamente dão certo no que se almeja com os projetos.",,https://www.facebook.com/211857482296579/posts/1415631028585879/,1302.0,2310.0,33518.0,31282.0,1986.0,200.0,30.0,5.0,15.0
489,2019-04-02 11:09:04,added_photos,photo,,"- Hoje, nos reunimos com CEOs de empresas israelenses, além de investidores em startups e falamos sobre investimentos em um país que tem muito a oferecer em negócios. Algo que infelizmente não é tradição. Vamos cumprindo nosso papel e apresentando o verdadeiro Brasil para o mundo.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1414571702025145/?type=3,https://www.facebook.com/211857482296579/posts/1414571818691800/,1272.0,3410.0,35371.0,32448.0,2603.0,266.0,41.0,1.0,12.0
490,2019-04-01 18:45:27,mobile_status_update,status,,"- No próximo dia 5 de abril será realizado mais um leilão envolvendo 6 áreas portuárias: 5 em Belém e no Porto de Vila do Conde, no Pará. Investimentos previstos na casa dos R$ 430 milhões, que levarão mais desenvolvimento e eficiência dos serviços para as regiões e para o Brasil.   . Mais detalhes no twitter: @portosdobrasil",,https://www.facebook.com/211857482296579/posts/1413890645426584/,1403.0,2166.0,35004.0,32339.0,2331.0,265.0,35.0,11.0,23.0
491,2019-03-29 17:23:01,added_photos,photo,,"- Via twitter: Bernardo P. Kuster  . Sim, eles publicaram isto.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1411377655677883/?type=3,https://www.facebook.com/211857482296579/posts/1411377829011199/,11657.0,9094.0,97944.0,36561.0,1565.0,637.0,58762.0,124.0,295.0
492,2019-03-29 03:00:33,added_photos,photo,,"- Grande vitória no leilão do trecho centro-sul da Ferrovia Norte-Sul. Investimento previsto de R$ 2,8 BILHÕES. Levaremos desenvolvimento a vários estados do país. Parabéns ao ministro @tarcisiogdf e a todos os envolvidos! É a jornada ferroviária sendo retomada no Brasil!  - O trecho envolvido nesta primeira fase são de 1.537km de Porto nacional/TO à Estrela D’Oeste/SP. Mais detalhes no Ministério da Infraestrutura",https://www.facebook.com/jairmessias.bolsonaro/photos/a.213527478796246/1410625589086423/?type=3,https://www.facebook.com/211857482296579/posts/1410625625753086/,9468.0,37009.0,131984.0,119183.0,10962.0,846.0,908.0,22.0,63.0
493,2019-03-28 22:00:30,added_video,video,20:00,Live da semana com o Presidente Jair Bolsonaro relativos a assuntos da semana com o Ministro das Relações Exteriores Ernesto Araújo.,https://www.facebook.com/jairmessias.bolsonaro/videos/364751220808875/,https://www.facebook.com/jairmessias.bolsonaro/videos/364751220808875/,75526.0,31364.0,130648.0,99602.0,28772.0,511.0,994.0,140.0,629.0
494,2019-03-28 01:27:10,added_photos,photo,,"- Sofro bombardeios diários de fake news como esse caso da ""demissão"" do Ministro Velez. - Com mentiras a mídia cria narrativas de que NÃO GOVERNO, SOU ATRAPALHADO, etc. - Vocês sabem quem, na verdade, quer nos desgastar para que se crie condições que se justifique uma ação definitiva contra meu mandato no futuro. - Tire suas conclusões. - Nosso compromisso é com você, com o povo, com o Brasil. - Jair Bolsonaro.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1409440569204925/?type=3,https://www.facebook.com/211857482296579/posts/1409440675871581/,36611.0,49232.0,227909.0,198378.0,14058.0,1215.0,10640.0,971.0,2647.0
495,2019-03-27 19:10:18,mobile_status_update,status,,"- Nessa tarde me reuni com pesquisadores da Universidade Mackenzie, Ministro da Ciência e Tecnologia, entre outros, no Comando Militar do Sudeste, onde discutimos a colaboração do Governo Federal na pesquisa e no desenvolvimento de tecnologia baseada no grafeno.",,https://www.facebook.com/211857482296579/posts/1409190432563272/,2442.0,3383.0,49376.0,45092.0,3491.0,277.0,490.0,2.0,24.0
496,2019-03-27 03:44:23,added_video,video,01:38,‪- A orquestra cidadã atende 400 jovens em três unidades do estado de Pernambuco. A Caixa dá continuidade ao funcionamento do projeto que visa o resgate social fundamental através da música.‬  . Link no youtube: https://youtu.be/Xzom2PxkfgM,https://www.facebook.com/jairmessias.bolsonaro/videos/655530941533875/,https://www.facebook.com/211857482296579/posts/1408731785942470/,931.0,2167.0,20068.0,18151.0,1751.0,141.0,12.0,1.0,12.0
497,2019-03-26 17:08:04,mobile_status_update,status,,"‪-A Ministra da Mulher, da Família e dos Direitos Humanos, Damares Alves, cancelou envio de cerca de R$42 milhões para compra de bitcoins para uso da FUNAI (índios) e a UFF. Agora, outra “estranheza” na #ComissãoDaAnistia: compra de HD por R$7milhões. #CaixaPretadaAnistia   - Também sobre este assunto, há muito o que se revelar!",,https://www.facebook.com/211857482296579/posts/1408408712641444/,3396.0,8264.0,66820.0,59023.0,3197.0,3958.0,355.0,56.0,231.0
498,2019-03-26 13:11:58,mobile_status_update,status,,"- Missão americana para inspeção de carnes virá ao Brasil entre os dias 10 e 28 de junho. O objetivo é possibilitar a ampliação do comércio de carnes. Os EUA são um dos maiores consumidores do mundo. O trabalho de aproximação realizado pela Ministra da Agricultura, Pecuária e Abastecimento, Sra. Tereza Cristina,  é fundamental para a evolução deste que pode se tornar uma grande conquista para a economia brasileira.",,https://www.facebook.com/211857482296579/posts/1408235289325453/,2562.0,5655.0,61006.0,56387.0,3968.0,501.0,92.0,24.0,34.0
499,2019-03-25 19:41:40,mobile_status_update,status,,"Segundo dados divulgados pelo Ministério da Economia, neste mês de Fevereiro nosso Brasil criou mais de 173 mil novas vagas de emprego com carteira assinada. Queremos muito mais e não descansaremos! Vamos em frente!",,https://www.facebook.com/211857482296579/posts/1407688712713444/,4596.0,7757.0,82683.0,74965.0,6685.0,628.0,343.0,20.0,42.0
500,2019-03-25 09:42:22,added_photos,photo,,"- Ministro Sérgio Moro articula acordos com Europa no combate às drogas. Esses órgãos de países europeus fazem a gestão nacional de bens aprendidos de traficantes de drogas e de outros criminosos condenados.  - O Ministério da Justiça e Segurança Pública (MJSP) pretende criar uma agência similar no Brasil este ano. Um dos modelos que podem inspirar o Brasil é a experiência bem sucedida  contra a máfia Italiana. Denominado Agência Nacional para administração e destinação dos bens sequestrados e confiscados do crime organizado (ANBSC), o órgão foi inicialmente idealizado para administrar bens sequestrados e confiscados da máfia. Depois, a atribuição da agência foi estendida para bens derivados de todo o crime organizado.  -Nesse modelo, quando são sequestradas empresas utilizadas para lavagem de dinheiro ou fazendas utilizadas no plantio de drogas, o juiz nomeia um administrador, que pode ser um advogado, economista ou um profissional formado em administração. - Exemplo citado pelo representante da Itália é de uma fazenda transformada em centro de recuperação de dependentes químicos, depois de ter sido apreendida da máfia Cosa Nostra, que a utilizava para reuniões dos seus chefes. Já no caso de sequestro e confisco de empresas, o próprio Judiciário italiano elabora um plano de administração da empresa.  - O Judiciário também autoriza a alienação antecipada dos bens a locação ou comodato. A agência brasileira, que deve ser objeto de projeto de lei ou medida provisória formatada ainda este ano para ser enviado ao Congresso Nacional, fará a gestão completa do acervo de bens recolhido pela Justiça após condenação definitiva ou antes mesmo da decisão final da Justiça. Na prática, o órgão fará administração dos bens móveis e imóveis, executando a decisão do juiz.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1407326066083042/?type=3,https://www.facebook.com/211857482296579/posts/1407326082749707/,5272.0,12174.0,91167.0,83327.0,7003.0,695.0,102.0,8.0,32.0
501,2019-03-24 19:30:38,added_video,video,01:19,"‪- No próximo dia 28/03 será leiloado o trecho central e sul da Ferrovia Norte-Sul. Este corredor que cortará o Brasil, cria uma nova espinha dorsal na logística de transporte de produção em nosso país, gerando uma série de benefícios econômicos e sociais a todos os brasileiros.‬  . Link no youtube: https://youtu.be/_zcD5ntu7KE",https://www.facebook.com/jairmessias.bolsonaro/videos/320717601917312/,https://www.facebook.com/211857482296579/posts/1406949462787369/,2836.0,14675.0,45108.0,40741.0,3676.0,628.0,26.0,9.0,28.0
502,2019-03-24 09:47:09,mobile_status_update,status,,"- Como esperado, uma plataforma de planejamento de viagens mostrou que a procura de estrangeiros interessados em visitar o Brasil já cresceu 36% após anunciarmos a liberação de visto para turistas da Austrália, Estados Unidos, Canadá e Japão. Ganha o nosso turismo e nossa economia!  - A procura tende a crescer ainda mais, devendo aquecer positivamente nossos serviços de viagens, hotelaria, comércio, lazer, etc, gerando emprego e renda aos cidadãos brasileiros. Uma boa noite a todos! 🇧🇷",,https://www.facebook.com/211857482296579/posts/1406375342844781/,5006.0,9555.0,103700.0,94823.0,7878.0,643.0,265.0,18.0,73.0
503,2019-03-22 13:14:57,added_video,video,00:51,"‪- Brasil é um dos principais caminhos dos investidores chilenos. São mais de US$ 35 Bilhões injetados em nossa economia. Viemos ao Chile visando aprofundar as relações entre nossas nações, além de trazer mais confiança para atrair e expandir ainda mais esses investimentos.‬",https://www.facebook.com/jairmessias.bolsonaro/videos/629899260792144/,https://www.facebook.com/211857482296579/posts/1405219156293733/,1385.0,3902.0,24831.0,22631.0,1912.0,231.0,37.0,4.0,16.0
504,2019-03-21 21:58:07,added_video,video,34:44:00,"- LIVE DA SEMANA DO PRESIDENTE BOLSONARO já no youtube: Brasil, Eua, Chile e outros assuntos de interesse nacional.  . Link em nosso canal do youtube: https://youtu.be/PL4v3EJYPl0",https://www.facebook.com/jairmessias.bolsonaro/videos/261627651390835/,https://www.facebook.com/jairmessias.bolsonaro/videos/261627651390835/,112793.0,32386.0,164045.0,119743.0,41653.0,623.0,1145.0,153.0,728.0
505,2019-03-21 21:25:22,mobile_status_update,status,,"- Hoje (21/03) às 19 horas, entraremos ao vivo pelo Facebook diretamente de Santiago, no Chile, para tratarmos dos últimos acontecimentos a respeito do nosso Brasil!",,https://www.facebook.com/211857482296579/posts/1404256833056632/,1953.0,1459.0,34591.0,31766.0,2537.0,210.0,58.0,5.0,15.0
506,2019-03-21 00:33:36,added_video,video,03:29,"- A Caixa Econômica Federal no Paraná trabalha apoiando o Centro de Excelência Hospitalar à Mulher e ao Trabalhador, pavimentação de ruas e casas populares, além de realizar serviço conjunto com o Hospital do Rocio na realização de transplantes e suporte à cultura local. Assista:",https://www.facebook.com/jairmessias.bolsonaro/videos/572749433205759/,https://www.facebook.com/211857482296579/posts/1403306876484961/,1504.0,1837.0,20663.0,18874.0,1589.0,182.0,11.0,0.0,7.0
507,2019-03-20 14:32:04,added_photos,photo,,- Obrigado pela consideração! Seguimos avançando no que for possível! Um forte abraço a todos!,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1402960463186269/?type=3,https://www.facebook.com/211857482296579/posts/1402960589852923/,5557.0,6845.0,97716.0,87202.0,9199.0,1037.0,219.0,12.0,47.0
508,2019-03-20 01:33:08,added_video,video,22:50,"- Eu e meu filho Eduardo Bolsonaro fizemos uma live onde expusemos alguns dos principais pontos desta viagem aos EUA e o que está acontecendo no Brasil, como preço do combustível, comércio com a China, militares, Nova Previdência e mais. Confira:",https://www.facebook.com/jairmessias.bolsonaro/videos/798614963847624/,https://www.facebook.com/211857482296579/posts/1402546763227639/,4930.0,8095.0,65240.0,58792.0,5730.0,371.0,235.0,11.0,101.0
509,2019-03-18 20:50:50,mobile_status_update,status,,‪- Nosso objetivo é claro: queremos o Brasil entre as economias mais livres do mundo! 🇧🇷 👍🏻‬,,https://www.facebook.com/211857482296579/posts/1401433043339011/,3670.0,3300.0,67648.0,59505.0,7444.0,374.0,264.0,13.0,48.0
510,2019-03-18 17:18:16,mobile_status_update,status,,"- Decretamos o estabelecimento de critérios mais rígidos para ocupação de cargos comissionados no Governo. Dentre as novas regras estabelecidas, destaco a inclusão da Lei da Ficha Limpa como critério para contratação de novos servidores. (Decreto 9727/2019).",,https://www.facebook.com/211857482296579/posts/1401416643340651/,2418.0,4913.0,51081.0,45508.0,5002.0,432.0,114.0,8.0,17.0
511,2019-03-18 09:11:13,added_video,video,02:19,"- Nos próximos dias estaremos na Universidade Mackenzie - SP, referência na pesquisa de grafeno no Brasil, juntamente com o Ministro de Ciência e Tecnologia, Marcos Pontes.  . Link no youtube: https://youtu.be/YGAqEz6De6o",https://www.facebook.com/jairmessias.bolsonaro/videos/1296386310499832/,https://www.facebook.com/211857482296579/posts/1401127850036197/,1500.0,12829.0,41048.0,36907.0,3305.0,787.0,43.0,3.0,3.0
512,2019-03-17 20:20:34,mobile_status_update,status,,"- Pela primeira vez em muito tempo, um Presidente brasileiro que não é anti-americano chega a Washington. É o começo de uma parceria pela liberdade e prosperidade, como os brasileiros sempre desejaram. - Brasil e Estados Unidos juntos assustam os defensores do atraso e da tirania ao redor do mundo. Quem tem medo de parcerias com um país livre e próspero? É o que viemos buscar! - Nos hospedaremos na Blair House. É uma honraria concedida a pouquíssimos Chefes de Estado, além de não custar um centavo aos cofres públicos. Agradecemos ao Governo Americano a todo respeito e carinho que nos está sendo dado. 🇧🇷🤝🇺🇸",,https://www.facebook.com/211857482296579/posts/1400687976746851/,11068.0,24091.0,172248.0,149177.0,20646.0,1682.0,642.0,18.0,83.0
513,2019-03-16 21:51:26,mobile_status_update,status,,"- Publicamos MP 876/2019 que facilita abertura de empresas por meio de simplificação e desburocratização do registro.  - A MP prevê o registro automático nas juntas comerciais de firmas constituídas como Empresário Individual e outras pequenas derivações sem exigência de autenticação de documentos em cartório pois é uma medida arcaica e que há tempos já vem sendo objeto de dispensas e relativizações.  - Na mensagem enviada ao Congresso Nacional, o governo informa que, de acordo com dados das juntas comerciais, esses tipos de empresa representam 96% das empresas que procuram registro sendo que atualmente menos de 1% desses pedidos são indeferidos após análise dos documentos.  - O Executivo também observa que a possibilidade de declaração de autenticidade por advogados já é uma realidade há anos em processos judiciais”.",,https://www.facebook.com/211857482296579/posts/1400001923482123/,2348.0,5195.0,40200.0,36980.0,2868.0,298.0,30.0,2.0,22.0
514,2019-03-16 00:54:18,added_video,video,00:54,"- Este é Daniel Hannan. Um grande defensor das liberdades individuais e ótimo orador, foi chamado para participar de um debate em Oxford para defender a posição do Capitalismo. Foi assim que ele encerrou o debate.   .Via Tradutores de Direita",https://www.facebook.com/jairmessias.bolsonaro/videos/781272222242811/,https://www.facebook.com/211857482296579/posts/1399351363547179/,1408.0,5835.0,28804.0,25972.0,2389.0,377.0,47.0,2.0,17.0
515,2019-03-14 21:29:55,added_video,video,17:48,"- Live semanal de quinta-feira com o Presidente e Ministros, às 18:30. A partir da semana que vem às realizaremos às 19:00.  . Link no youtube: https://youtu.be/-Nm2w9M5X84",https://www.facebook.com/jairmessias.bolsonaro/videos/633553883732832/,https://www.facebook.com/jairmessias.bolsonaro/videos/633553883732832/,84394.0,33170.0,144108.0,108152.0,33391.0,518.0,969.0,243.0,835.0
516,2019-03-14 10:05:30,mobile_status_update,status,,"- Na campanha, firmei com os brasileiros o compromisso de enxugar a máquina pública e torná-la eficiente. Ontem (13/03) assinei decreto que extingue 21.000 cargos comissionados da esfera federal. Economia de quase R$195 MILHÕES de dinheiro público e ainda há muito o que fazer. ESTAMOS CUMPRINDO NOSSA MISSÃO! 🇧🇷",,https://www.facebook.com/211857482296579/posts/1397760973706218/,8912.0,21727.0,105760.0,94955.0,9613.0,975.0,164.0,11.0,42.0
517,2019-03-12 18:57:52,mobile_status_update,status,,"- Com o trabalho do Ministério da Ciência e Tecnologia, inauguramos os serviços de telecomunicações da estação brasileira na Antártica. Os cientistas e militares que lá atuam  agora dispõem de internet fixa de alta velocidade, conexão 4G, acesso wi-fi nas instalações e sinal de TV. - A estação realiza estudos sobre mudanças climáticas a pesquisas em biotecnologia com o objetivo de desenvolver avanços na medicina e na agricultura.",,https://www.facebook.com/211857482296579/posts/1396750703807245/,1822.0,2692.0,33685.0,30620.0,2534.0,452.0,52.0,8.0,19.0
518,2019-03-10 13:35:06,added_video,video,23:17,"- Detalhes sobre a Nova Previdência, pelas palavras do Ministro da Economia, Paulo Guedes.  . Link no youtube: https://youtu.be/IJBSA-J2WPA",https://www.facebook.com/jairmessias.bolsonaro/videos/258063518405018/,https://www.facebook.com/211857482296579/posts/1394960630652919/,2745.0,9558.0,33960.0,30378.0,2521.0,273.0,68.0,38.0,682.0
519,2019-03-09 22:34:28,mobile_status_update,status,,"No próximo dia 19/03 embarco para os EUA, onde, dentre outros compromissos, me encontrarei com o Presidente Donald J. Trump . Uma grande oportunidade de reforçar os laços entre nossas nações na busca de um ocidente com liberdade e prosperidade. Temos muito a somar! 🇧🇷🤝🇺🇸",,https://www.facebook.com/211857482296579/posts/1394543487361300/,10879.0,7955.0,140156.0,121877.0,16154.0,1552.0,446.0,25.0,102.0
520,2019-03-08 10:27:44,added_video,video,04:01,. Em esclarecedores 4 minutos: possivelmente os 5 maiores equívocos contados sobre a Previdência.  - Link em nosso canal no youtube: https://youtu.be/u9qcjymfPzE,https://www.facebook.com/jairmessias.bolsonaro/videos/330094001187233/,https://www.facebook.com/211857482296579/posts/1393293570819625/,2822.0,40102.0,39404.0,36212.0,2478.0,162.0,412.0,19.0,121.0
521,2019-03-07 21:30:08,added_video,video,20:46,- Voltamos a fazer lives e tentaremos fazê-las uma vez por semana com assuntos sobre fatos atuais.  . Link no youtube: https://youtu.be/cOWlW_3zcw4,https://www.facebook.com/jairmessias.bolsonaro/videos/2168960073415641/,https://www.facebook.com/jairmessias.bolsonaro/videos/2168960073415641/,148665.0,64709.0,215687.0,156603.0,54661.0,695.0,1974.0,283.0,1471.0
522,2019-03-06 20:00:22,mobile_status_update,status,,"Enquanto acharem que somente escolas educam e que outros fatores puramente sozinhos é que farão o país crescer, o Brasil não evoluirá como gostaríamos. Olavo de Carvalho vem explicando este fenômeno há anos e seus alunos vem deixando um legado. O Brasil tem jeito.",,https://www.facebook.com/211857482296579/posts/1391161064366209/,3246.0,2782.0,44952.0,40279.0,3582.0,132.0,898.0,15.0,46.0
523,2019-03-06 00:09:17,mobile_status_update,status,,"- A Lei Rouanet foi usada nos últimos anos para cooptar parte dos artistas “famosos” num projeto de Poder. - A Lei, em meu Governo, terá sua utilidade voltada para os artistas em início de carreira.  - Quanto a possibilidade de receber “artista renomado” que já se beneficiou da referida, para discuti-la, no mínimo, não passa de uma piada.",,https://www.facebook.com/211857482296579/posts/1390768344405481/,15959.0,21428.0,145446.0,114274.0,18806.0,372.0,11873.0,17.0,104.0
524,2019-03-04 15:29:45,mobile_status_update,status,,‪A agenda globalista mira a divisão de classes. Pessoas divididas e sem valores são facilmente manipuladas. Mudar as diretrizes “educacionais” implementadas ao longo de décadas é uma de nossas metas para impedir o avanço da fábrica de militantes políticos para formarmos cidadãos.‬,,https://www.facebook.com/211857482296579/posts/1389700274512288/,3507.0,4919.0,51735.0,47096.0,3865.0,178.0,217.0,41.0,338.0
525,2019-03-04 13:39:41,shared_story,video,,‪- Inscreva-se no canal do youtube do jornalista Alexandre Garcia Oficial e tenha conhecimento de assuntos importantes do cotidiano político brasileiro.   . Link: youtu.be/U1hJk3y_ieE‬,https://youtu.be/U1hJk3y_ieE,https://www.facebook.com/211857482296579/posts/1389670354515280/,1566.0,3038.0,55816.0,52470.0,2834.0,143.0,336.0,4.0,29.0
526,2019-03-04 02:18:19,mobile_status_update,status,,"- Assinamos a MPV 873 que tem prazo de 120 dias para ser apreciada pelo Congresso ou perde validade, criando o pagamento de contribuição sindical somente mediante boleto bancário individual do trabalhador, o que não agradou aos líderes sindicais.  - Cabe mais uma vez à população a fiscalização do cumprimento deste pleito ou se não há a possibilidade de derrota mediante votação ou não apreciação da matéria no prazo previsto, o que levaria também sua automática derrota no Congresso. O Brasil precisa estar atento, pois todo dia é um jogo de xadrez.",,https://www.facebook.com/211857482296579/posts/1389307021218280/,2976.0,6165.0,45339.0,41955.0,2948.0,329.0,59.0,10.0,38.0
527,2019-02-26 20:02:53,added_video,video,02:04,"- ‪Conheça um pouco mais da Usina de Itaipu: fonte de energia, emprego e turismo da região (PR): ‬  . Link no youtube: https://youtu.be/oJXKOe0nmRY",https://www.facebook.com/jairmessias.bolsonaro/videos/546263039228434/,https://www.facebook.com/211857482296579/posts/1385764711572511/,1570.0,3069.0,28373.0,26302.0,1694.0,318.0,39.0,7.0,13.0
528,2019-02-26 14:25:47,mobile_status_update,status,,"‪- O Presidente da Caixa Econômica Federal , Pedro Guimarães, suspendeu contratos suspeitos envolvendo caixas automáticos e cofres. Auditoria identificou preços para o fornecimento de serviços específicos no valor de cerca de R$ 150 milhões, havendo indícios de direcionamento e superfaturamento.‬",,https://www.facebook.com/211857482296579/posts/1385545961594386/,3177.0,5332.0,46400.0,42000.0,2136.0,1980.0,77.0,69.0,138.0
529,2019-02-26 13:10:31,mobile_status_update,status,,"- O Brasil perdeu no dia de ontem o Sr. Paulo Nogueira Neto, precursor da boa política ambiental. - Secretário Especial do Meio Ambiente nos governos Geisel e Figueiredo deixa-nos um legado de respeito ao meio ambiente e ao produtor rural. - Deus conforte seus familiares e amigos.",,https://www.facebook.com/211857482296579/posts/1385483171600665/,1060.0,689.0,29520.0,26611.0,490.0,31.0,27.0,2343.0,18.0
530,2019-02-25 00:25:05,added_video,video,00:10,"Há alguns anos, expressar simples opiniões contrárias ao pensamento esquerdista era tabu. Hoje, as posições que predominam na população são propagadas cada vez mais. Que esse movimento continue crescendo e evoluindo! Breves palavras de incentivo do filósofo inglês Roger Scruton.",https://www.facebook.com/jairmessias.bolsonaro/videos/251383659077721/,https://www.facebook.com/211857482296579/posts/1384274925054823/,1260.0,4328.0,27985.0,25077.0,2526.0,282.0,70.0,7.0,23.0
531,2019-02-22 23:45:56,mobile_status_update,status,,"‪- Comunico que o envio de ajuda humanitária aos venezuelanos está mantido. O Brasil inteiro mobilizou-se de forma ágil e até o fim do dia, cerca de 200 toneladas de alimentos e medicamentos chegam em Boa Vista-Roraima.  - Boa noite a todos!‬",,https://www.facebook.com/211857482296579/posts/1382699951878987/,6629.0,7691.0,92718.0,83850.0,7981.0,631.0,100.0,50.0,106.0
532,2019-02-22 08:49:25,mobile_status_update,status,,"‪- Mais Prorrogações das ferrovias, concessões rodoviárias e aeroportuárias em Minas Gerais, Espírito Santo, São Paulo e Rio de Janeiro, interligando o Brasil para escoamento de produção e qualidade de serviço brasileiros:‬  ‪- O ministro da infraestrutura, Tarcísio Gomes , as renovações de contratos ferroviários como o da Estrada de Ferro Vitória a Minas (EFVM), que interliga a região Metropolitana de Vitória (ES) a Belo Horizonte (MG), vão permitir mais recursos para o setor. “Os investimentos vão aumentar a matriz ferroviária de 15% para 29%”, disse Freitas.‬  - No setor rodoviário, o governo está trabalhando na nova concessão da BR-116/RJ/SP (Nova Dutra), da BR-116/RJ/MG (CRT) e da BR-040/MG/RJ (Concer), que terão seus contratos vencidos em março de 2021. Além disso, o ministério já estuda incluir o trecho da BR-101, conhecida como Rio-Santos, na concessão da BR-116 entre RJ e SP.  - Já no estado capixaba, o governo avalia a concessão da BR-381 e BR-262, entre Minas Gerais e o Espírito Santo, além da BR-447, do Contorno de Iconha e do Contorno do Mestre Álvaro. O ministro disse que vai fazer uma visita ao estado ainda este mês.  - Em relação às concessões de aeroportos, o ministro destacou que no dia 15 de março fará a quinta rodada de leilões, referente ao Bloco Sudeste, que é composto pelos terminais de Vitória e de Macaé. Depois de concluída a sexta rodada de concessões, a ser anunciada, o ministério vai anunciar a sétima e última rodada, onde será incluído o Aeroporto Santos Dumont (RJ).",,https://www.facebook.com/211857482296579/posts/1382193908596258/,3329.0,3590.0,36442.0,33751.0,2314.0,290.0,37.0,6.0,44.0
533,2019-02-20 23:21:04,added_video,video,01:01,"Nenhuma outra proposta de reforma foi tão firme contra privilégios. Está claro no texto da Nova Previdência: quem tem menos, paga menos. É preciso consciência. A mudança é dura, mas necessária. Devemos assegurar o futuro sustentável do Brasil e dos brasileiros. Estamos juntos! 👍",https://www.facebook.com/jairmessias.bolsonaro/videos/256254418640937/,https://www.facebook.com/211857482296579/posts/1380786592070323/,6334.0,11517.0,51116.0,44669.0,3927.0,296.0,279.0,159.0,1786.0
534,2019-02-20 21:43:17,added_photos,photo,,Link: https://renovamidia.com.br/reforma-acaba-com-aposentadoria-especial-de-politicas/amp/?__twitter_impression=true,https://www.facebook.com/jairmessias.bolsonaro/photos/a.213527478796246/1380660572082925/?type=3,https://www.facebook.com/211857482296579/posts/1380661378749511/,6053.0,24096.0,85973.0,74286.0,9324.0,1381.0,464.0,103.0,415.0
535,2019-02-18 10:34:49,mobile_status_update,status,,"- Leilão de 12 aeroportos: Mais de R$ 3,5 bilhões estão previstos em investimentos nos terminais aeroportuários das regiões Nordeste, Centro-Oeste e Sudeste. Conforme o anúncio feito pelo Programa de Parcerias de Investimentos (PPI). Composto pelos aeroportos de Recife (PE), Maceió (AL), Aracaju (SE), Juazeiro do Norte (CE), João Pessoa e Campina Grande (PB), Vitória (ES) e Macaé (RJ), Cuiabá, Sinop, Rondonópolis e Alta Floresta, todos em Mato Grosso.  - Todos os leilões dos aeroportos citados estão previstos para serem realizados até março deste ano, conforme anúncio feito pela PPI INVESTIMENTOS .   - Qualidade no serviço específico, empregabilidade e economia. Estes são apenas os primeiros passos dentro desta área! Bom dia a todos.",,https://www.facebook.com/211857482296579/posts/1378580855624230/,3100.0,3658.0,43773.0,40282.0,2965.0,427.0,42.0,12.0,45.0
536,2019-02-18 01:08:13,added_photos,photo,,🇧🇷👍🏻👉🏻👉🏻,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1378328428982806/?type=3,https://www.facebook.com/211857482296579/posts/1378328498982799/,2411.0,3243.0,45429.0,40675.0,4017.0,529.0,167.0,10.0,31.0
537,2019-02-17 23:57:14,mobile_status_update,status,,"- Os direitos trabalhistas como 13• e férias são cláusulas pétreas da Constituição, ou seja, não podem ser modificados se não mediante uma nova constituinte. Estão garantidos independentemente dos boatos que espalham propositalmente há anos, inclusive em eleições anteriores, sempre tentando fortalecer partidos de esquerda.",,https://www.facebook.com/211857482296579/posts/1378268418988807/,4264.0,17661.0,82227.0,77027.0,4673.0,303.0,124.0,45.0,55.0
538,2019-02-14 23:17:02,added_photos,photo,,,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1375671072581875/?type=3,https://www.facebook.com/211857482296579/posts/1375671095915206/,19181.0,13851.0,146046.0,52501.0,5849.0,569.0,86862.0,91.0,174.0
539,2019-02-13 20:09:52,mobile_status_update,status,,". STF, a “criminalização da Homofobia“ e a AGU Advocacia-Geral da União:  - Não há na Constituição a obrigação de que o Poder Legislativo criminalize a “homofobia” e, dessa forma, não é possível citar mora legislativa para justificar o uso da ferramenta do mandado de injunção, segundo André Mendonça. O advogado-geral da União também defendeu que “todo e qualquer cidadão, indiscriminadamente, merece proteção na forma da lei”, dessa forma defendeu que cabe exclusivamente ao Congresso Nacional decidir o tempo e a oportunidade de legislar sobre determinada matéria. - Ele também lembra que a punição a atos discriminatórios em razão de gênero ou da orientação sexual já é possível mediante enquadramento da conduta em tipos penais já existentes, como homicídio, lesão corporal e os crimes contra a honra. Afrontar a este princípio gera desequilíbrio institucional e constitucional. - Assim, a decisão de criminalizar a homofobia por via judicial é abertamente atentatória à competência do Poder Legislativo de legislar sobre o tema. Portanto, em respeito aos princípios da democracia, é que a AGU requer que a decisão sobre tipificação penal da homofobia seja livremente adotada pelos representantes legitimamente eleitos pelo povo, nesse caso, o Congresso Nacional.",,https://www.facebook.com/211857482296579/posts/1374694846012831/,2699.0,4881.0,46797.0,42616.0,3595.0,402.0,70.0,13.0,101.0
